IdVenda,DataMovimentacao,NomeLocal,IdMercadoria,NomeMercadoria,Grupo,Receita,Custo,Qtde.
20967142,12/1/2024,LOJA A,131,Produto 781,Grupo 3,"R$ 2,83","R$ 1,50",1
20967142,12/1/2024,LOJA A,298,Produto 109,Grupo 4,"R$ 7,33","R$ 6,93",2
20967187,12/1/2024,LOJA B,1906,Produto 44,Grupo 5,"R$ 0,83","R$ 0,40",1
20967244,12/1/2024,LOJA B,9937,Produto 124,Grupo 7,"R$ 9,00","R$ 4,60",3
20967308,12/1/2024,LOJA B,3268,Produto 16,Grupo 4,"R$ 4,67","R$ 4,33",1
20967318,12/1/2024,LOJA B,1834,Produto 20,Grupo 3,"R$ 3,66","R$ 2,04",1
20967329,12/1/2024,LOJA B,3039,Produto 26,Grupo 5,"R$ 0,83","R$ 0,45",1
20967335,12/1/2024,LOJA B,138,Produto 42,Grupo 3,"R$ 19,98","R$ 10,42",3
20967348,12/1/2024,LOJA B,1973,Produto 24,Grupo 3,"R$ 3,33","R$ 2,04",1
20967506,12/1/2024,LOJA B,1637,Produto 60,Grupo 4,"R$ 2,67","R$ 2,47",1
20967721,12/1/2024,LOJA B,298,Produto 109,Grupo 4,"R$ 3,67","R$ 3,46",1
20967735,12/1/2024,LOJA A,298,Produto 109,Grupo 4,"R$ 7,33","R$ 6,93",2
20967767,12/1/2024,LOJA A,2211,Produto 5987,Grupo 13,"R$ 2,00","R$ 1,14",1
20967767,12/1/2024,LOJA A,3214,Produto 127,Grupo 7,"R$ 6,00","R$ 2,84",2
20967767,12/1/2024,LOJA A,3348,Produto 39,Grupo 8,"R$ 1,33","R$ 0,60",1
20967783,12/1/2024,LOJA A,237,Produto 31965,Grupo 5,"R$ 2,66","R$ 1,56",1
20967795,12/1/2024,LOJA A,119,Produto 92,Grupo 11,"R$ 2,00","R$ 0,83",1
20967813,12/1/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 2,33","R$ 2,20",1
20967971,12/1/2024,LOJA B,1881,Produto 39830,Grupo 18,"R$ 4,00","R$ 2,33",1
20968132,12/1/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 9,67","R$ 9,13",2
20968152,12/1/2024,LOJA B,77,Produto 71,Grupo 4,"R$ 10,00","R$ 9,27",2
20968505,12/1/2024,LOJA A,10285,Produto 484,Grupo 4,"R$ 3,92","R$ 3,70",1
20968585,12/1/2024,LOJA B,3399,Produto 608,Grupo 5,"R$ 1,83","R$ 1,09",1
20968585,12/1/2024,LOJA B,448,Produto 929,Grupo 5,"R$ 1,66","R$ 1,07",1
20968585,12/1/2024,LOJA B,1317,Produto 281,Grupo 6,"R$ 3,17","R$ 1,99",1
20968597,12/1/2024,LOJA A,1958,Produto 297,Grupo 4,"R$ 4,83","R$ 4,48",1
20968699,12/1/2024,LOJA B,1927,Produto 807,Grupo 2,"R$ 3,00","R$ 1,73",1
20968699,12/1/2024,LOJA B,3218,Produto 2073,Grupo 2,"R$ 3,00","R$ 1,83",1
20968804,12/1/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,33","R$ 2,20",1
20969507,12/1/2024,LOJA A,1970,Produto 137,Grupo 4,"R$ 5,00","R$ 4,63",1
20969633,12/1/2024,LOJA A,1876,Produto 889,Grupo 4,"R$ 7,33","R$ 1,87",2
20969793,12/1/2024,LOJA A,10199,Produto 19358,Grupo 4,"R$ 4,67","R$ 4,41",2
20969875,12/1/2024,LOJA A,1672,Produto 132,Grupo 5,"R$ 1,67","R$ 0,73",2
20969875,12/1/2024,LOJA A,1547,Produto 352,Grupo 5,"R$ 1,67","R$ 0,71",2
20969875,12/1/2024,LOJA A,9420,Produto 222,Grupo 13,"R$ 4,67","R$ 2,41",2
20969907,12/1/2024,LOJA A,1649,Produto 485,Grupo 4,"R$ 3,83","R$ 3,68",1
20969928,12/1/2024,LOJA B,1990,Produto 439,Grupo 3,"R$ 3,33","R$ 2,58",1
20969928,12/1/2024,LOJA B,1906,Produto 44,Grupo 5,"R$ 0,83","R$ 0,40",1
20970053,12/1/2024,LOJA B,4547,Produto 103,Grupo 4,"R$ 3,92","R$ 3,70",1
20970112,12/1/2024,LOJA A,4939,Produto 1425,Grupo 16,"R$ 3,17","R$ 2,65",1
20970112,12/1/2024,LOJA A,97,Produto 266,Grupo 16,"R$ 3,00","R$ 2,65",1
20970148,12/1/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 4,67","R$ 4,41",2
20970148,12/1/2024,LOJA B,1842,Produto 510,Grupo 4,"R$ 2,66","R$ 1,58",1
20970172,12/1/2024,LOJA A,1628,Produto 4723,Grupo 16,"R$ 11,97","R$ 8,46",1
20970172,12/1/2024,LOJA A,3421,Produto 114,Grupo 7,"R$ 1,33","R$ 0,45",1
20970172,12/1/2024,LOJA A,1811,Produto 3537,Grupo 9,"R$ 2,66","R$ 1,67",1
20970302,12/1/2024,LOJA B,8908,Produto 411,Grupo 3,"R$ 10,65","R$ 6,22",4
20970368,12/1/2024,LOJA B,98,Produto 53,Grupo 4,"R$ 1,66","R$ 1,31",1
20970428,12/1/2024,LOJA B,298,Produto 109,Grupo 4,"R$ 3,67","R$ 3,46",1
20970428,12/1/2024,LOJA B,144,Produto 159,Grupo 13,"R$ 1,33","R$ 0,24",1
20970479,12/1/2024,LOJA B,10642,Produto 15634,Grupo 3,"R$ 3,33","R$ 1,92",1
20970479,12/1/2024,LOJA B,138,Produto 42,Grupo 3,"R$ 6,66","R$ 3,47",2
20970508,12/1/2024,LOJA A,7231,Produto 447,Grupo 3,"R$ 2,67","R$ 1,50",1
20970545,12/1/2024,LOJA B,309,Produto 31,Grupo 3,"R$ 4,00","R$ 4,21",4
20970557,12/1/2024,LOJA B,1594,Produto 950,Grupo 14,"R$ 6,63","R$ 4,00",1
20970557,12/1/2024,LOJA B,3348,Produto 39,Grupo 8,"R$ 1,33","R$ 0,60",1
20970834,12/1/2024,LOJA B,9572,Produto 2657,Grupo 4,"R$ 17,00","R$ 16,06",4
20971195,12/1/2024,LOJA A,144,Produto 159,Grupo 13,"R$ 0,00","R$ 0,23",1
20971258,12/1/2024,LOJA A,3191,Produto 192,Grupo 4,"R$ 11,00","R$ 10,39",3
20971560,12/1/2024,LOJA B,144,Produto 159,Grupo 13,"R$ 1,33","R$ 0,24",1
20971579,12/1/2024,LOJA B,9047,Produto 319,Grupo 12,"R$ 2,67","R$ 1,45",1
20971657,12/1/2024,LOJA A,309,Produto 31,Grupo 3,"R$ 3,99","R$ 2,11",2
20971674,12/1/2024,LOJA A,3036,Produto 243,Grupo 6,"R$ 3,83","R$ 2,36",1
20971709,12/1/2024,LOJA A,9024,Produto 557,Grupo 16,"R$ 11,00","R$ 8,48",3
20971709,12/1/2024,LOJA A,1748,Produto 214,Grupo 6,"R$ 4,83","R$ 3,11",1
20971716,12/1/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 4,83","R$ 4,57",1
20971735,12/1/2024,LOJA A,1517,Produto 91,Grupo 10,"R$ 2,17","R$ 1,00",1
20971830,12/1/2024,LOJA B,309,Produto 31,Grupo 3,"R$ 3,99","R$ 2,11",2
20971830,12/1/2024,LOJA B,1941,Produto 515,Grupo 6,"R$ 4,00","R$ 2,36",1
20971939,12/1/2024,LOJA B,1655,Produto 208,Grupo 10,"R$ 1,17","R$ 0,66",1
20971939,12/1/2024,LOJA B,6287,Produto 160,Grupo 10,"R$ 1,50","R$ 0,73",1
20972201,12/1/2024,LOJA B,4548,Produto 22,Grupo 4,"R$ 3,83","R$ 3,07",1
20972233,12/1/2024,LOJA B,120,Produto 325,Grupo 3,"R$ 33,98","R$ 18,37",3
20972427,12/1/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,33","R$ 2,20",1
20972427,12/1/2024,LOJA B,98,Produto 53,Grupo 4,"R$ 1,66","R$ 1,31",1
20972442,12/1/2024,LOJA A,9248,Produto 193,Grupo 17,"R$ 18,33","R$ 14,66",1
20972540,12/1/2024,LOJA B,10642,Produto 15634,Grupo 3,"R$ 3,33","R$ 1,92",1
20972540,12/1/2024,LOJA B,9188,Produto 328,Grupo 3,"R$ 5,99","R$ 3,30",2
20972647,12/1/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 9,33","R$ 8,82",4
20972647,12/1/2024,LOJA A,328,Produto 1041,Grupo 16,"R$ 5,99","R$ 3,98",2
20972647,12/1/2024,LOJA A,4548,Produto 22,Grupo 4,"R$ 15,33","R$ 14,48",4
20972647,12/1/2024,LOJA A,2023,Produto 6807,Grupo 16,"R$ 8,33","R$ 6,63",1
20972679,12/1/2024,LOJA A,10199,Produto 19358,Grupo 4,"R$ 4,67","R$ 4,41",2
20972719,12/1/2024,LOJA A,1941,Produto 515,Grupo 6,"R$ 4,00","R$ 2,36",1
20972808,12/1/2024,LOJA A,1317,Produto 281,Grupo 6,"R$ 3,17","R$ 2,05",1
20972808,12/1/2024,LOJA A,2235,Produto 252,Grupo 6,"R$ 2,66","R$ 1,25",1
20972945,12/1/2024,LOJA A,1660,Produto 4621,Grupo 12,"R$ 2,83","R$ 1,66",1
20972945,12/1/2024,LOJA A,1882,Produto 594,Grupo 6,"R$ 2,17","R$ 1,18",1
20973024,12/1/2024,LOJA A,6287,Produto 160,Grupo 10,"R$ 6,00","R$ 2,41",4
20973024,12/1/2024,LOJA A,1660,Produto 4621,Grupo 12,"R$ 2,83","R$ 1,66",1
20973024,12/1/2024,LOJA A,1696,Produto 5518,Grupo 12,"R$ 2,83","R$ 1,47",1
20973039,12/1/2024,LOJA A,1941,Produto 515,Grupo 6,"R$ 4,00","R$ 2,36",1
20973039,12/1/2024,LOJA A,1403,Produto 20738,Grupo 15,"R$ 2,66","R$ 1,40",1
20973077,12/1/2024,LOJA A,3421,Produto 114,Grupo 7,"R$ 1,33","R$ 0,45",1
20973077,12/1/2024,LOJA A,9117,Produto 419,Grupo 7,"R$ 2,50","R$ 1,39",1
20973077,12/1/2024,LOJA A,1852,Produto 767,Grupo 6,"R$ 2,00","R$ 1,07",1
20973198,12/1/2024,LOJA B,138,Produto 42,Grupo 3,"R$ 3,33","R$ 1,74",1
20973285,12/1/2024,LOJA B,72,Produto 13,Grupo 6,"R$ 3,17","R$ 2,16",1
20973285,12/1/2024,LOJA B,1317,Produto 281,Grupo 6,"R$ 3,17","R$ 1,99",1
20973569,12/1/2024,LOJA A,7269,Produto 25216,Grupo 3,"R$ 2,33","R$ 1,28",1
20973569,12/1/2024,LOJA A,8904,Produto 11630,Grupo 7,"R$ 3,00","R$ 1,27",1
20973600,12/1/2024,LOJA B,9718,Produto 178,Grupo 10,"R$ 2,00","R$ 0,72",2
20973602,12/1/2024,LOJA A,10199,Produto 19358,Grupo 4,"R$ 9,33","R$ 8,82",4
20973654,12/1/2024,LOJA B,9188,Produto 328,Grupo 3,"R$ 5,99","R$ 3,30",2
20973654,12/1/2024,LOJA B,9998,Produto 449,Grupo 10,"R$ 2,67","R$ 0,89",2
20973694,12/1/2024,LOJA A,112,Produto 595,Grupo 3,"R$ 23,31","R$ 13,98",4
20973694,12/1/2024,LOJA A,6347,Produto 535,Grupo 6,"R$ 5,99","R$ 3,22",3
20973694,12/1/2024,LOJA A,7168,Produto 1275,Grupo 3,"R$ 27,50","R$ 15,86",6
20973694,12/1/2024,LOJA A,119,Produto 92,Grupo 11,"R$ 6,00","R$ 2,50",3
20973710,12/1/2024,LOJA A,82,Produto 176,Grupo 5,"R$ 1,66","R$ 1,09",1
20973710,12/1/2024,LOJA A,242,Produto 211,Grupo 18,"R$ 8,66","R$ 4,85",2
20973726,12/1/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 4,67","R$ 4,41",2
20973813,12/1/2024,LOJA A,3213,Produto 138,Grupo 7,"R$ 3,00","R$ 1,78",1
20973849,12/1/2024,LOJA A,1975,Produto 1120,Grupo 5,"R$ 1,33","R$ 0,80",1
20973849,12/1/2024,LOJA A,82,Produto 176,Grupo 5,"R$ 1,66","R$ 1,09",1
20973849,12/1/2024,LOJA A,72,Produto 13,Grupo 6,"R$ 3,17","R$ 2,12",1
20973952,12/1/2024,LOJA B,6640,Produto 689,Grupo 5,"R$ 3,00","R$ 1,75",2
20973952,12/1/2024,LOJA B,1748,Produto 214,Grupo 6,"R$ 4,83","R$ 3,16",1
20974025,12/1/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 7,00","R$ 6,61",3
20974025,12/1/2024,LOJA B,3036,Produto 243,Grupo 6,"R$ 4,00","R$ 2,49",1
20974060,12/1/2024,LOJA B,1317,Produto 281,Grupo 6,"R$ 3,17","R$ 1,99",1
20974222,12/1/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 48,33","R$ 45,65",5
20974222,12/1/2024,LOJA B,6347,Produto 535,Grupo 6,"R$ 2,00","R$ 1,09",1
20974266,12/1/2024,LOJA B,7453,Produto 340,Grupo 16,"R$ 4,00","R$ 3,50",3
20974329,12/1/2024,LOJA B,1580,Produto 305,Grupo 18,"R$ 2,33","R$ 2,21",1
20974329,12/1/2024,LOJA B,1175,Produto 784,Grupo 18,"R$ 2,33","R$ 2,21",1
20974387,12/1/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,33","R$ 2,20",1
20974457,12/1/2024,LOJA A,9482,Produto 677,Grupo 1,"R$ 4,00","R$ 2,41",1
20974457,12/1/2024,LOJA A,119,Produto 92,Grupo 11,"R$ 2,00","R$ 0,83",1
20974457,12/1/2024,LOJA A,85,Produto 787,Grupo 16,"R$ 2,67","R$ 2,24",1
20974457,12/1/2024,LOJA A,9037,Produto 1076,Grupo 16,"R$ 3,00","R$ 2,06",1
20974457,12/1/2024,LOJA A,1941,Produto 515,Grupo 6,"R$ 4,00","R$ 2,36",1
20974574,12/1/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 9,67","R$ 9,13",2
20974805,12/1/2024,LOJA A,112,Produto 595,Grupo 3,"R$ 6,66","R$ 3,99",2
20974805,12/1/2024,LOJA A,8480,Produto 126,Grupo 1,"R$ 1,67","R$ 0,67",1
20974860,12/1/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 4,83","R$ 4,57",1
20974860,12/1/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 7,00","R$ 6,61",3
20974874,12/1/2024,LOJA B,8908,Produto 411,Grupo 3,"R$ 5,33","R$ 3,11",2
20974884,12/1/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 4,83","R$ 4,57",1
20974927,12/1/2024,LOJA A,1990,Produto 439,Grupo 3,"R$ 6,67","R$ 5,73",2
20974927,12/1/2024,LOJA A,72,Produto 13,Grupo 6,"R$ 3,17","R$ 2,12",1
20975028,12/1/2024,LOJA B,309,Produto 31,Grupo 3,"R$ 4,00","R$ 4,21",4
20975152,12/1/2024,LOJA A,3133,Produto 1933,Grupo 3,"R$ 2,00","R$ 1,20",1
20975165,12/1/2024,LOJA A,9572,Produto 2657,Grupo 4,"R$ 21,25","R$ 20,07",3
20975246,12/1/2024,LOJA B,1180,Produto 736,Grupo 3,"R$ 7,33","R$ 3,99",4
20975261,12/1/2024,LOJA A,1317,Produto 281,Grupo 6,"R$ 3,17","R$ 2,05",1
20975265,12/1/2024,LOJA B,110,Produto 1339,Grupo 8,"R$ 3,66","R$ 2,08",1
20975302,12/1/2024,LOJA A,10222,Produto 2227,Grupo 4,"R$ 3,33","R$ 1,50",1
20975302,12/1/2024,LOJA A,1683,Produto 1445,Grupo 5,"R$ 5,00","R$ 3,19",1
20975302,12/1/2024,LOJA A,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 4,01",1
20975360,12/1/2024,LOJA B,1743,Produto 237,Grupo 6,"R$ 0,83","R$ 0,47",1
20975362,12/1/2024,LOJA A,74,Produto 198,Grupo 4,"R$ 4,83","R$ 4,48",1
20975362,12/1/2024,LOJA A,119,Produto 92,Grupo 11,"R$ 2,00","R$ 0,83",1
20975362,12/1/2024,LOJA A,9572,Produto 2657,Grupo 4,"R$ 8,50","R$ 8,03",2
20975362,12/1/2024,LOJA A,9998,Produto 449,Grupo 10,"R$ 1,00","R$ 0,44",1
20975418,12/1/2024,LOJA A,9786,Produto 141,Grupo 4,"R$ 5,00","R$ 4,72",1
20975427,12/1/2024,LOJA A,9786,Produto 141,Grupo 4,"R$ 5,00","R$ 4,72",1
20975518,12/1/2024,LOJA A,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 4,01",1
20975533,12/1/2024,LOJA A,10705,Produto 5634,Grupo 1,"R$ 5,67","R$ 2,78",2
20975533,12/1/2024,LOJA A,116,Produto 253,Grupo 18,"R$ 4,33","R$ 2,42",1
20975533,12/1/2024,LOJA A,9184,Produto 3326,Grupo 12,"R$ 5,00","R$ 2,40",1
20975581,12/1/2024,LOJA B,90,Produto 383,Grupo 6,"R$ 1,66","R$ 0,85",1
20975672,12/1/2024,LOJA A,119,Produto 92,Grupo 11,"R$ 2,00","R$ 0,83",1
20975685,12/1/2024,LOJA A,88,Produto 166,Grupo 6,"R$ 4,83","R$ 3,11",1
20975734,12/1/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 7,00","R$ 6,61",3
20975798,12/1/2024,LOJA B,88,Produto 166,Grupo 6,"R$ 4,83","R$ 3,27",1
20975798,12/1/2024,LOJA B,1882,Produto 594,Grupo 6,"R$ 2,00","R$ 1,16",1
20975874,12/1/2024,LOJA B,1427,Produto 36,Grupo 1,"R$ 1,00","R$ 0,64",1
20975954,12/1/2024,LOJA B,6287,Produto 160,Grupo 10,"R$ 1,50","R$ 0,73",1
20975954,12/1/2024,LOJA B,9022,Produto 3541,Grupo 16,"R$ 4,17","R$ 2,31",1
20975954,12/1/2024,LOJA B,9023,Produto 269,Grupo 16,"R$ 4,50","R$ 3,47",1
20975954,12/1/2024,LOJA B,1317,Produto 281,Grupo 6,"R$ 3,17","R$ 1,99",1
20975972,12/1/2024,LOJA A,88,Produto 166,Grupo 6,"R$ 4,83","R$ 3,11",1
20975974,12/1/2024,LOJA B,309,Produto 31,Grupo 3,"R$ 8,00","R$ 8,42",4
20975984,12/1/2024,LOJA A,10208,Produto 1179,Grupo 1,"R$ 2,83","R$ 1,34",1
20975984,12/1/2024,LOJA A,138,Produto 42,Grupo 3,"R$ 6,66","R$ 4,15",2
20975995,12/1/2024,LOJA A,3095,Produto 3,Grupo 3,"R$ 5,33","R$ 3,16",2
20975995,12/1/2024,LOJA A,88,Produto 166,Grupo 6,"R$ 4,83","R$ 3,11",1
20976008,12/1/2024,LOJA B,7453,Produto 340,Grupo 16,"R$ 2,50","R$ 2,33",2
20976057,12/1/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 23,33","R$ 22,04",5
20976143,12/1/2024,LOJA B,128,Produto 9,Grupo 3,"R$ 4,99","R$ 2,60",3
20976143,12/1/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 4,67","R$ 4,41",2
20976143,12/1/2024,LOJA B,1579,Produto 710,Grupo 5,"R$ 1,00","R$ 0,56",1
20976188,12/1/2024,LOJA A,1869,Produto 1185,Grupo 14,"R$ 5,33","R$ 3,00",2
20976188,12/1/2024,LOJA A,634,Produto 49535,Grupo 2,"R$ 17,33","R$ 8,33",1
20976188,12/1/2024,LOJA A,6641,Produto 1355,Grupo 1,"R$ 1,67","R$ 0,87",1
20976294,12/1/2024,LOJA A,1958,Produto 297,Grupo 4,"R$ 4,83","R$ 4,48",1
20976390,12/1/2024,LOJA B,67,Produto 1487,Grupo 6,"R$ 2,66","R$ 1,39",1
20976536,12/1/2024,LOJA A,4711,Produto 386,Grupo 4,"R$ 3,92","R$ 3,38",1
20976592,12/1/2024,LOJA A,10230,Produto 477,Grupo 10,"R$ 2,00","R$ 0,81",1
20976694,12/1/2024,LOJA B,1842,Produto 510,Grupo 4,"R$ 2,66","R$ 1,58",1
20976694,12/1/2024,LOJA B,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 4,01",1
20976764,12/1/2024,LOJA A,1723,Produto 794,Grupo 5,"R$ 3,33","R$ 1,90",1
20976775,12/1/2024,LOJA A,6287,Produto 160,Grupo 10,"R$ 1,50","R$ 0,60",1
20976775,12/1/2024,LOJA A,10230,Produto 477,Grupo 10,"R$ 2,00","R$ 0,81",1
20976821,12/1/2024,LOJA B,3124,Produto 18,Grupo 3,"R$ 4,33","R$ 2,55",2
20976821,12/1/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,33","R$ 2,20",1
20976906,12/1/2024,LOJA A,3124,Produto 18,Grupo 3,"R$ 15,17","R$ 8,93",4
20976964,12/1/2024,LOJA A,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 4,01",1
20976975,12/1/2024,LOJA A,6347,Produto 535,Grupo 6,"R$ 2,00","R$ 1,07",1
20977007,12/1/2024,LOJA A,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,29",1
20977051,12/1/2024,LOJA B,92,Produto 551,Grupo 4,"R$ 4,83","R$ 4,48",1
20977100,12/1/2024,LOJA A,3214,Produto 127,Grupo 7,"R$ 3,00","R$ 1,42",1
20977100,12/1/2024,LOJA A,9529,Produto 537,Grupo 7,"R$ 2,67","R$ 1,53",1
20977110,12/1/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 19,33","R$ 18,26",4
20977163,12/1/2024,LOJA B,1317,Produto 281,Grupo 6,"R$ 3,17","R$ 1,99",1
20977225,12/1/2024,LOJA B,9718,Produto 178,Grupo 10,"R$ 4,00","R$ 1,44",4
20977302,12/1/2024,LOJA B,10490,Produto 27012,Grupo 8,"R$ 2,83","R$ 1,39",1
20977302,12/1/2024,LOJA B,10619,Produto 1234,Grupo 9,"R$ 2,33","R$ 1,25",1
20977310,12/1/2024,LOJA A,1983,Produto 1885,Grupo 16,"R$ 2,33","R$ 1,96",1
20977310,12/1/2024,LOJA A,1978,Produto 338,Grupo 16,"R$ 2,33","R$ 1,96",1
20977310,12/1/2024,LOJA A,396,Produto 514,Grupo 16,"R$ 2,33","R$ 1,96",1
20977323,12/1/2024,LOJA A,10199,Produto 19358,Grupo 4,"R$ 7,00","R$ 6,61",3
20977323,12/1/2024,LOJA A,9998,Produto 449,Grupo 10,"R$ 1,00","R$ 0,44",1
20977441,12/1/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 9,67","R$ 9,13",2
20977496,12/1/2024,LOJA A,1990,Produto 439,Grupo 3,"R$ 3,33","R$ 2,87",1
20977516,12/1/2024,LOJA A,1856,Produto 364,Grupo 5,"R$ 1,17","R$ 0,72",1
20977516,12/1/2024,LOJA A,9650,Produto 20223,Grupo 1,"R$ 2,17","R$ 1,13",1
20977516,12/1/2024,LOJA A,1568,Produto 925,Grupo 9,"R$ 1,50","R$ 0,66",1
20977560,12/1/2024,LOJA B,67,Produto 1487,Grupo 6,"R$ 2,66","R$ 1,39",1
20977560,12/1/2024,LOJA B,8600,Produto 385,Grupo 6,"R$ 2,00","R$ 1,16",1
20977727,12/1/2024,LOJA B,1955,Produto 183,Grupo 5,"R$ 0,83","R$ 0,40",1
20977953,12/1/2024,LOJA B,130,Produto 41,Grupo 3,"R$ 17,98","R$ 9,98",3
20978070,12/1/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 4,83","R$ 4,57",1
20978096,12/1/2024,LOJA B,1632,Produto 235,Grupo 4,"R$ 4,33","R$ 2,21",1
20978096,12/1/2024,LOJA B,1222,Produto 1395,Grupo 4,"R$ 5,00","R$ 3,19",1
20978096,12/1/2024,LOJA B,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 4,01",1
20978191,12/1/2024,LOJA B,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,36",1
20978271,12/1/2024,LOJA A,1990,Produto 439,Grupo 3,"R$ 6,67","R$ 5,73",2
20978271,12/1/2024,LOJA A,4882,Produto 1745,Grupo 5,"R$ 1,66","R$ 0,63",1
20978337,12/1/2024,LOJA B,6109,Produto 32,Grupo 3,"R$ 5,00","R$ 2,77",2
20978441,12/1/2024,LOJA B,8908,Produto 411,Grupo 3,"R$ 10,65","R$ 6,22",4
20978519,12/1/2024,LOJA B,309,Produto 31,Grupo 3,"R$ 2,00","R$ 1,05",1
20978519,12/1/2024,LOJA B,9572,Produto 2657,Grupo 4,"R$ 8,50","R$ 8,03",2
20978519,12/1/2024,LOJA B,3348,Produto 39,Grupo 8,"R$ 1,33","R$ 0,60",1
20978549,12/1/2024,LOJA A,9332,Produto 3190,Grupo 1,"R$ 1,33","R$ 0,89",1
20978549,12/1/2024,LOJA A,3095,Produto 3,Grupo 3,"R$ 2,66","R$ 1,58",1
20978674,12/1/2024,LOJA A,90,Produto 383,Grupo 6,"R$ 1,66","R$ 0,58",1
20978743,12/1/2024,LOJA B,117,Produto 45,Grupo 3,"R$ 2,00","R$ 1,05",1
20978743,12/1/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,33","R$ 2,20",1
20978780,12/1/2024,LOJA B,9188,Produto 328,Grupo 3,"R$ 5,99","R$ 3,30",2
20978780,12/1/2024,LOJA B,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,36",1
20978840,12/1/2024,LOJA A,144,Produto 159,Grupo 13,"R$ 1,33","R$ 0,23",1
20978853,12/1/2024,LOJA B,1180,Produto 736,Grupo 3,"R$ 1,83","R$ 1,00",1
20978853,12/1/2024,LOJA B,298,Produto 109,Grupo 4,"R$ 3,67","R$ 3,46",1
20978853,12/1/2024,LOJA B,1317,Produto 281,Grupo 6,"R$ 3,17","R$ 1,99",1
20978936,12/1/2024,LOJA A,1694,Produto 1673,Grupo 4,"R$ 6,67","R$ 6,03",1
20979093,12/1/2024,LOJA A,60,Produto 5836,Grupo 16,"R$ 2,50","R$ 2,50",1
20979093,12/1/2024,LOJA A,1985,Produto 609,Grupo 16,"R$ 5,00","R$ 4,19",1
20979093,12/1/2024,LOJA A,1992,Produto 265,Grupo 16,"R$ 18,00","R$ 15,09",3
20979093,12/1/2024,LOJA A,85,Produto 787,Grupo 16,"R$ 16,00","R$ 13,41",3
20979093,12/1/2024,LOJA A,410,Produto 706,Grupo 16,"R$ 5,00","R$ 4,19",1
20979192,12/1/2024,LOJA A,8600,Produto 385,Grupo 6,"R$ 2,33","R$ 1,16",1
20979203,12/1/2024,LOJA A,1886,Produto 282,Grupo 6,"R$ 4,33","R$ 2,64",1
20979206,12/1/2024,LOJA B,1223,Produto 1279,Grupo 16,"R$ 8,33","R$ 6,63",1
20979241,12/1/2024,LOJA A,1811,Produto 3537,Grupo 9,"R$ 7,99","R$ 5,00",3
20979267,12/1/2024,LOJA A,1748,Produto 214,Grupo 6,"R$ 4,83","R$ 3,11",1
20979284,12/1/2024,LOJA A,6133,Produto 1686,Grupo 5,"R$ 6,66","R$ 3,93",2
20979284,12/1/2024,LOJA A,1980,Produto 593,Grupo 6,"R$ 2,00","R$ 0,97",1
20979434,12/1/2024,LOJA A,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 4,01",1
20979434,12/1/2024,LOJA A,1886,Produto 282,Grupo 6,"R$ 4,33","R$ 2,64",1
20979434,12/1/2024,LOJA A,10230,Produto 477,Grupo 10,"R$ 4,00","R$ 1,61",2
20979474,12/1/2024,LOJA A,1655,Produto 208,Grupo 10,"R$ 1,17","R$ 0,55",1
20979474,12/1/2024,LOJA A,1440,Produto 359,Grupo 18,"R$ 6,00","R$ 2,75",1
20979474,12/1/2024,LOJA A,4548,Produto 22,Grupo 4,"R$ 3,83","R$ 3,62",1
20979476,12/1/2024,LOJA B,1747,Produto 4531,Grupo 16,"R$ 2,33","R$ 1,82",1
20979490,12/1/2024,LOJA B,10490,Produto 27012,Grupo 8,"R$ 2,83","R$ 1,39",1
20979490,12/1/2024,LOJA B,1990,Produto 439,Grupo 3,"R$ 10,00","R$ 7,74",3
